,cntry,idno,netustm,lvpntyr,ppltrst,vote,prtvtdfi,gndr,yrbrn,edlvdfi,eduyrs,wkhct,wkhtot,grspnum,frlgrsp,inwtm
0,FI,19,120.0,1968.0,7,1.0,1.0,1,1947,8.0,10.0,,,,,81.0
1,FI,57,240.0,2008.0,8,1.0,1.0,1,1989,11.0,18.0,30.0,30.0,1800.0,,51.0
2,FI,86,60.0,1957.0,7,1.0,11.0,1,1941,2.0,8.0,38.0,38.0,,,44.0
3,FI,120,240.0,1988.0,7,1.0,11.0,1,1972,11.0,21.0,39.0,39.0,2500.0,,42.0
4,FI,164,570.0,1979.0,9,1.0,1.0,2,1961,5.0,11.0,37.0,38.0,2450.0,,
5,FI,238,240.0,1998.0,9,1.0,4.0,2,1979,9.0,17.0,35.0,35.0,2000.0,,64.0
6,FI,314,150.0,0.0,8,3.0,,2,1999,3.0,12.0,5.0,5.0,450.0,,57.0
7,FI,326,300.0,1991.0,7,1.0,11.0,2,1975,5.0,15.0,38.0,42.0,6000.0,,43.0
8,FI,360,,1946.0,8,1.0,11.0,2,1928,5.0,13.0,40.0,40.0,,,50.0
9,FI,362,,1973.0,5,1.0,11.0,1,1953,2.0,8.0,40.0,40.0,,,72.0
10,FI,387,120.0,2002.0,9,1.0,3.0,1,1982,9.0,17.0,38.0,45.0,,,64.0
11,FI,517,60.0,1992.0,10,1.0,5.0,1,1973,12.0,17.0,37.0,43.0,9500.0,,60.0
12,FI,546,45.0,1967.0,8,1.0,11.0,2,1945,8.0,14.0,38.0,38.0,,,
13,FI,552,60.0,1984.0,9,1.0,1.0,1,1964,5.0,14.0,50.0,50.0,3000.0,4000.0,52.0
14,FI,619,60.0,2014.0,8,1.0,3.0,1,1994,5.0,12.0,48.0,48.0,3600.0,,46.0
15,FI,634,120.0,2007.0,6,1.0,3.0,2,1992,3.0,10.0,30.0,39.0,2200.0,2500.0,57.0
16,FI,649,120.0,1994.0,7,1.0,1.0,1,1972,9.0,16.0,50.0,50.0,4000.0,,48.0
17,FI,674,,1959.0,9,1.0,1.0,2,1937,8.0,14.0,38.0,38.0,,,71.0
18,FI,696,600.0,2015.0,8,1.0,10.0,1,1995,4.0,16.0,15.0,15.0,1300.0,800.0,65.0
19,FI,744,120.0,1986.0,8,1.0,1.0,2,1956,10.0,20.0,20.0,30.0,15000.0,30000.0,59.0
20,FI,750,60.0,1968.0,8,2.0,,2,1952,5.0,12.0,37.0,37.0,,,71.0
21,FI,759,90.0,1975.0,7,1.0,,1,1959,8.0,15.0,50.0,50.0,,,47.0
22,FI,849,120.0,1981.0,8,1.0,1.0,1,1960,10.0,16.0,40.0,50.0,5800.0,,60.0
23,FI,852,120.0,2015.0,8,2.0,,1,1989,5.0,14.0,40.0,40.0,2500.0,3000.0,49.0
24,FI,862,,1953.0,9,1.0,3.0,2,1932,3.0,9.0,38.0,38.0,,,91.0
25,FI,868,240.0,1995.0,5,1.0,1.0,1,1975,9.0,16.0,38.0,38.0,2500.0,3000.0,57.0
26,FI,887,120.0,0.0,5,1.0,,1,1953,2.0,8.0,40.0,40.0,,,
27,FI,893,120.0,2006.0,6,1.0,10.0,2,1986,9.0,17.0,38.0,38.0,,,52.0
28,FI,923,210.0,2012.0,8,1.0,1.0,1,1993,5.0,15.0,40.0,50.0,2850.0,,59.0
29,FI,973,150.0,1978.0,8,1.0,3.0,1,1959,9.0,12.0,38.0,42.0,7200.0,,41.0
30,FI,987,120.0,1966.0,9,1.0,2.0,2,1948,5.0,11.0,40.0,40.0,,,63.0
31,FI,1064,240.0,,7,1.0,10.0,2,1992,4.0,14.0,,,,,75.0
32,FI,1065,120.0,0.0,4,1.0,3.0,1,1993,4.0,17.0,37.0,37.0,2200.0,,50.0
33,FI,1120,,1950.0,9,1.0,1.0,1,1929,12.0,10.0,30.0,30.0,,,60.0
34,FI,1160,15.0,2005.0,7,2.0,,1,1982,5.0,13.0,38.0,,,,61.0
35,FI,1201,5.0,1969.0,8,1.0,10.0,2,1953,5.0,13.0,37.0,37.0,3400.0,,47.0
36,FI,1251,180.0,1942.0,4,1.0,11.0,1,1936,5.0,10.0,40.0,40.0,,,51.0
37,FI,1311,45.0,1986.0,8,1.0,11.0,2,1966,10.0,15.0,39.0,39.0,3000.0,4000.0,53.0
38,FI,1372,,1952.0,6,1.0,11.0,2,1938,2.0,7.0,40.0,40.0,,,54.0
39,FI,1498,360.0,2010.0,8,1.0,4.0,1,1989,9.0,18.0,40.0,40.0,4100.0,,36.0
40,FI,1499,60.0,1972.0,8,2.0,,2,1952,2.0,9.0,38.0,38.0,,,68.0
41,FI,1505,240.0,1975.0,8,1.0,16.0,1,1955,8.0,17.0,40.0,43.0,3500.0,,65.0
42,FI,1512,75.0,1986.0,9,1.0,11.0,1,1967,8.0,17.0,42.0,42.0,4300.0,4800.0,44.0
43,FI,1594,420.0,1988.0,8,1.0,12.0,2,1964,8.0,14.0,38.0,38.0,3078.0,3600.0,44.0
44,FI,1670,60.0,1985.0,8,1.0,1.0,2,1959,5.0,12.0,38.0,38.0,,,52.0
45,FI,1678,120.0,2008.0,7,1.0,,1,1990,5.0,15.0,38.0,41.0,2200.0,2700.0,57.0
46,FI,1685,180.0,2009.0,6,2.0,,1,1986,5.0,14.0,40.0,40.0,2300.0,,
47,FI,1712,90.0,1981.0,7,1.0,1.0,2,1962,8.0,14.0,38.0,40.0,7132.0,5500.0,57.0
48,FI,1737,60.0,1988.0,6,1.0,3.0,1,1970,5.0,13.0,70.0,70.0,22000.0,45000.0,75.0
49,FI,1784,210.0,1983.0,8,,,2,1965,9.0,17.0,39.0,40.0,2300.0,3000.0,
50,FI,1794,90.0,0.0,5,3.0,,1,2003,1.0,8.0,,,,,55.0
51,FI,1888,,1936.0,5,2.0,,1,1928,7.0,12.0,38.0,38.0,,,41.0
52,FI,1939,120.0,1990.0,9,1.0,10.0,1,1969,12.0,20.0,27.0,50.0,4600.0,,72.0
53,FI,1982,120.0,1978.0,8,1.0,3.0,1,1962,8.0,14.0,10.0,10.0,,,48.0
54,FI,1996,,1978.0,8,1.0,1.0,1,1956,2.0,8.0,40.0,40.0,,,42.0
55,FI,2102,,2002.0,8,3.0,,2,1983,5.0,5.0,,,2005.0,2000.0,
56,FI,2115,90.0,1964.0,9,1.0,,2,1945,5.0,10.0,40.0,45.0,,,118.0
57,FI,2140,180.0,1998.0,9,1.0,,2,1966,11.0,20.0,38.0,40.0,2650.0,,49.0
58,FI,2185,,1976.0,7,1.0,10.0,2,1952,8.0,13.0,37.0,37.0,,,64.0
59,FI,2208,120.0,1959.0,7,1.0,1.0,2,1941,5.0,14.0,40.0,40.0,,,70.0
60,FI,2211,90.0,1998.0,7,1.0,11.0,2,1982,5.0,14.0,39.0,39.0,2200.0,2600.0,54.0
61,FI,2226,270.0,2009.0,7,1.0,3.0,1,1988,12.0,19.0,40.0,40.0,3200.0,,54.0
62,FI,2228,180.0,2015.0,3,1.0,4.0,1,1996,5.0,12.0,20.0,20.0,,,75.0
63,FI,2304,30.0,1980.0,7,1.0,3.0,1,1955,8.0,16.0,38.0,55.0,,,45.0
64,FI,2311,30.0,1983.0,5,1.0,,1,1966,5.0,15.0,40.0,40.0,27000.0,,62.0
65,FI,2326,60.0,2005.0,8,1.0,1.0,1,1985,10.0,19.0,15.0,15.0,,,58.0
66,FI,2345,120.0,1992.0,7,1.0,12.0,2,1970,8.0,17.0,40.0,40.0,45000.0,,56.0
67,FI,2371,,1953.0,9,2.0,,2,1932,2.0,9.0,,,,,53.0
68,FI,2404,5.0,1981.0,8,1.0,1.0,2,1954,5.0,14.0,38.0,38.0,,,72.0
69,FI,2476,180.0,0.0,5,3.0,,1,2003,2.0,8.0,,,,,56.0
70,FI,2537,360.0,2002.0,8,1.0,10.0,2,1983,14.0,22.0,37.0,37.0,3500.0,,76.0
71,FI,2609,30.0,1985.0,7,1.0,3.0,2,1966,5.0,12.0,70.0,70.0,,,58.0
72,FI,2615,,1966.0,7,1.0,,1,1947,13.0,17.0,40.0,55.0,,,58.0
73,FI,2744,30.0,1965.0,10,1.0,4.0,2,1945,5.0,13.0,38.0,38.0,,,73.0
74,FI,2804,120.0,2001.0,7,1.0,3.0,1,1984,5.0,15.0,37.0,37.0,,,61.0
75,FI,2903,180.0,1970.0,10,1.0,4.0,1,1954,2.0,8.0,40.0,40.0,,,52.0
76,FI,2904,,1963.0,7,1.0,,2,1944,5.0,7.0,40.0,40.0,,,60.0
77,FI,2912,120.0,1985.0,7,3.0,,1,1969,5.0,12.0,55.0,,5000.0,,52.0
78,FI,2931,,1979.0,8,1.0,,1,1959,5.0,9.0,,,0.0,,52.0
79,FI,2953,,1961.0,7,1.0,3.0,1,1943,5.0,11.0,40.0,45.0,,,62.0
80,FI,2955,,1955.0,7,1.0,5.0,1,1932,8.0,13.0,38.0,45.0,,,90.0
81,FI,3109,120.0,1958.0,7,1.0,1.0,1,1939,12.0,17.0,42.0,42.0,,,65.0
82,FI,3137,300.0,1987.0,8,1.0,3.0,1,1968,12.0,16.0,38.0,50.0,6740.0,,71.0
83,FI,3150,180.0,1976.0,6,1.0,1.0,1,1954,8.0,15.0,35.0,35.0,8000.0,,57.0
84,FI,3188,60.0,1969.0,8,1.0,1.0,1,1943,12.0,19.0,37.0,40.0,,,
85,FI,3197,30.0,1959.0,5,1.0,1.0,1,1939,8.0,11.0,40.0,50.0,,,68.0
86,FI,3239,,1960.0,8,1.0,5.0,1,1939,2.0,7.0,36.0,36.0,,,55.0
87,FI,3318,300.0,2018.0,6,3.0,,2,2000,3.0,11.0,40.0,40.0,,,52.0
88,FI,3407,180.0,2005.0,7,2.0,,2,1987,6.0,13.0,38.0,38.0,2136.0,2800.0,58.0
89,FI,3446,480.0,2018.0,8,2.0,,2,1995,4.0,18.0,30.0,30.0,,,67.0
90,FI,3523,300.0,1986.0,7,1.0,11.0,2,1966,12.0,19.0,40.0,45.0,4500.0,5000.0,52.0
91,FI,3525,90.0,2001.0,9,1.0,11.0,1,1981,4.0,13.0,40.0,39.0,3300.0,3000.0,68.0
92,FI,3567,,1975.0,10,1.0,4.0,1,1953,2.0,8.0,48.0,48.0,,,74.0
93,FI,3602,60.0,1982.0,3,2.0,,2,1961,7.0,13.0,38.0,38.0,1975.0,2500.0,64.0
94,FI,3621,180.0,2016.0,2,2.0,,1,1997,5.0,12.0,40.0,43.0,,,36.0
95,FI,3705,180.0,2003.0,8,1.0,10.0,1,1980,5.0,12.0,38.0,38.0,1800.0,2000.0,61.0
96,FI,3720,120.0,1990.0,9,2.0,,2,1971,8.0,13.0,39.0,39.0,1800.0,2400.0,64.0
97,FI,3732,240.0,1111.0,7,3.0,,1,1999,4.0,12.0,40.0,40.0,,,66.0
98,FI,3758,120.0,1976.0,2,1.0,11.0,2,1960,8.0,12.0,18.0,18.0,1053.0,2100.0,61.0
99,FI,3815,270.0,1995.0,7,2.0,,2,1978,5.0,12.0,20.0,20.0,,,43.0
100,FI,3905,300.0,2005.0,8,1.0,1.0,1,1985,12.0,18.0,40.0,40.0,6800.0,,51.0
101,FI,3927,180.0,1986.0,7,1.0,11.0,1,1954,8.0,16.0,38.0,38.0,,,65.0
102,FI,3968,120.0,1986.0,8,1.0,3.0,1,1964,5.0,12.0,50.0,50.0,0.0,,44.0
103,FI,3973,60.0,1964.0,8,1.0,10.0,2,1942,8.0,15.0,40.0,40.0,,,73.0
104,FI,4026,480.0,1999.0,8,2.0,,2,1979,9.0,15.0,30.0,30.0,2100.0,2500.0,
105,FI,4033,,1951.0,8,,,2,1935,1.0,7.0,50.0,50.0,,,68.0
106,FI,4040,90.0,1995.0,8,1.0,1.0,1,1976,9.0,15.0,39.0,47.0,65000.0,,50.0
107,FI,4118,,1960.0,5,1.0,2.0,2,1948,12.0,16.0,30.0,30.0,,,59.0
108,FI,4129,,1967.0,7,1.0,11.0,2,1947,5.0,11.0,30.0,30.0,,,56.0
109,FI,4136,120.0,1983.0,8,1.0,10.0,1,1963,12.0,20.0,40.0,52.0,3000.0,,56.0
110,FI,4187,360.0,1979.0,7,1.0,10.0,2,1963,8.0,19.0,20.0,20.0,1600.0,2500.0,75.0
111,FI,4240,,2009.0,0,1.0,5.0,2,1990,5.0,14.0,,,,,74.0
112,FI,4250,150.0,1990.0,7,1.0,3.0,2,1972,8.0,13.0,38.0,40.0,,,
113,FI,4287,,1965.0,0,1.0,,1,1949,5.0,11.0,40.0,,,,59.0
114,FI,4300,360.0,1983.0,7,1.0,4.0,1,1966,10.0,17.0,,20.0,,,48.0
115,FI,4301,60.0,1997.0,9,1.0,10.0,2,1975,14.0,27.0,35.0,50.0,5800.0,12000.0,47.0
116,FI,4327,360.0,1996.0,8,1.0,10.0,2,1978,11.0,20.0,39.0,39.0,2800.0,3300.0,46.0
117,FI,4351,60.0,1961.0,5,1.0,1.0,1,1943,8.0,17.0,38.0,45.0,,,83.0
118,FI,4371,180.0,1968.0,8,1.0,,1,1947,5.0,11.0,35.0,35.0,,,78.0
119,FI,4401,240.0,2012.0,8,1.0,10.0,1,1993,10.0,18.0,21.0,25.0,1380.0,1800.0,32.0
120,FI,4443,120.0,1994.0,8,1.0,10.0,2,1978,9.0,17.0,28.0,33.0,3000.0,4500.0,45.0
121,FI,4457,145.0,1987.0,7,1.0,3.0,1,1972,5.0,15.0,38.0,38.0,3400.0,5000.0,41.0
122,FI,4480,60.0,0.0,6,2.0,,1,1946,3.0,11.0,40.0,50.0,,,53.0
123,FI,4485,,1988.0,8,2.0,,1,1955,3.0,5.0,40.0,40.0,,,52.0
124,FI,4497,,0.0,7,1.0,4.0,1,1940,2.0,7.0,40.0,40.0,,,55.0
125,FI,4575,120.0,2017.0,7,3.0,,1,1998,4.0,12.0,40.0,40.0,2800.0,,38.0
126,FI,4580,120.0,2010.0,8,1.0,4.0,1,1989,5.0,16.0,40.0,40.0,25000.0,,37.0
127,FI,4604,60.0,1995.0,7,1.0,10.0,2,1975,10.0,18.0,38.0,30.0,3400.0,4000.0,42.0
128,FI,4704,270.0,2016.0,7,1.0,1.0,2,1996,4.0,15.0,15.0,17.0,900.0,,45.0
129,FI,4727,150.0,1994.0,5,1.0,3.0,2,1971,8.0,16.0,40.0,40.0,2200.0,2300.0,76.0
130,FI,4729,240.0,1978.0,10,1.0,10.0,1,1960,11.0,23.0,40.0,,2400.0,,
131,FI,4730,120.0,1998.0,7,2.0,,1,1968,2.0,10.0,39.0,50.0,,,40.0
132,FI,4762,120.0,1972.0,7,1.0,2.0,1,1957,5.0,12.0,38.0,38.0,3481.0,,66.0
133,FI,4820,735.0,2018.0,5,2.0,,1,1990,3.0,9.0,36.0,48.0,2400.0,,
134,FI,4861,60.0,1986.0,8,1.0,10.0,2,1965,12.0,18.0,38.0,38.0,3600.0,3800.0,53.0
135,FI,4879,600.0,1984.0,7,1.0,10.0,2,1965,10.0,15.0,39.0,39.0,3100.0,3500.0,69.0
136,FI,4902,,1995.0,8,1.0,4.0,1,1945,5.0,9.0,40.0,40.0,,,97.0
137,FI,4946,540.0,2001.0,8,1.0,10.0,2,1981,11.0,17.0,28.0,30.0,2200.0,,42.0
138,FI,5051,30.0,1976.0,3,2.0,,2,1960,5.0,13.0,39.0,39.0,2000.0,3200.0,56.0
139,FI,5087,,1959.0,8,1.0,11.0,2,1938,5.0,11.0,38.0,38.0,,,97.0
140,FI,5139,,1967.0,7,1.0,11.0,2,1949,5.0,10.0,30.0,30.0,,,
141,FI,5183,180.0,1991.0,8,1.0,3.0,1,1972,11.0,16.0,37.0,32.0,4200.0,,51.0
142,FI,5214,150.0,1986.0,8,1.0,10.0,1,1966,12.0,21.0,36.0,36.0,3070.0,4500.0,73.0
143,FI,5280,240.0,1965.0,9,1.0,12.0,1,1946,2.0,9.0,40.0,40.0,,,54.0
144,FI,5319,120.0,1985.0,4,1.0,,2,1967,5.0,17.0,20.0,20.0,300.0,,55.0
145,FI,5328,30.0,1981.0,7,3.0,,2,1964,5.0,13.0,40.0,40.0,1860.0,2500.0,79.0
146,FI,5341,60.0,1955.0,8,1.0,1.0,1,1936,12.0,12.0,38.0,40.0,,,107.0
147,FI,5356,60.0,1974.0,9,1.0,10.0,2,1954,8.0,15.0,38.0,45.0,,,
148,FI,5398,300.0,2007.0,7,1.0,10.0,1,1989,5.0,13.0,45.0,50.0,,,46.0
149,FI,5472,60.0,1988.0,7,1.0,,2,1968,8.0,16.0,19.0,19.0,1100.0,,50.0
150,FI,5487,60.0,2013.0,8,1.0,2.0,1,1997,5.0,11.0,40.0,45.0,2500.0,2800.0,40.0
151,FI,5504,180.0,1979.0,8,1.0,2.0,1,1959,12.0,20.0,50.0,50.0,,,46.0
152,FI,5506,60.0,1960.0,9,1.0,,2,1940,6.0,20.0,35.0,35.0,,,83.0
153,FI,5669,240.0,1998.0,8,1.0,12.0,2,1979,9.0,16.0,30.0,30.0,25000.0,30000.0,51.0
154,FI,5696,600.0,2008.0,8,1.0,1.0,2,1988,10.0,22.0,38.0,42.0,,,72.0
155,FI,5731,15.0,1963.0,6,1.0,4.0,1,1948,5.0,10.0,40.0,50.0,,,53.0
156,FI,5971,480.0,1974.0,4,1.0,10.0,2,1954,14.0,15.0,38.0,46.0,5400.0,7000.0,78.0
157,FI,5975,180.0,1998.0,6,2.0,,1,1985,4.0,18.0,25.0,30.0,,,48.0
158,FI,6132,210.0,2010.0,8,1.0,10.0,1,1992,4.0,15.0,38.0,40.0,,,46.0
159,FI,6187,90.0,1989.0,7,1.0,10.0,2,1969,8.0,15.0,39.0,39.0,2000.0,2500.0,47.0
160,FI,6195,180.0,2007.0,3,2.0,,1,1987,10.0,17.0,38.0,43.0,3100.0,,55.0
161,FI,6210,60.0,1967.0,7,1.0,3.0,2,1950,8.0,12.0,,,,,
162,FI,6236,240.0,2001.0,7,1.0,3.0,1,1982,7.0,12.0,40.0,50.0,50000.0,,47.0
163,FI,6267,90.0,1966.0,7,1.0,4.0,1,1950,2.0,9.0,40.0,45.0,,,47.0
164,FI,6370,90.0,1971.0,8,1.0,10.0,1,1954,12.0,24.0,36.0,39.0,4550.0,5000.0,100.0
165,FI,6404,,1954.0,8,2.0,,2,1934,2.0,6.0,40.0,40.0,,,75.0
166,FI,6498,600.0,2013.0,6,1.0,10.0,1,1990,9.0,16.0,38.0,39.0,2800.0,3800.0,46.0
167,FI,6501,30.0,1972.0,10,1.0,1.0,2,1954,10.0,13.0,38.0,42.0,,,69.0
168,FI,6531,120.0,1964.0,3,1.0,1.0,1,1945,8.0,11.0,40.0,40.0,,,57.0
169,FI,6609,,1946.0,5,1.0,,1,1928,1.0,,,,,,48.0
170,FI,6640,,1975.0,8,1.0,3.0,1,1955,2.0,8.0,45.0,46.0,,,59.0
171,FI,6663,,1976.0,7,2.0,,1,1953,5.0,10.0,40.0,40.0,,,48.0
172,FI,6774,240.0,0.0,7,3.0,,2,2000,3.0,11.0,38.0,38.0,,,44.0
173,FI,6803,180.0,1978.0,8,1.0,3.0,2,1957,8.0,15.0,39.0,39.0,2600.0,3000.0,41.0
174,FI,6857,120.0,1988.0,8,1.0,10.0,2,1972,9.0,20.0,38.0,42.0,2700.0,3000.0,64.0
175,FI,6864,240.0,1990.0,8,1.0,3.0,2,1969,8.0,18.0,38.0,38.0,3100.0,3500.0,59.0
176,FI,6893,270.0,1111.0,7,3.0,,2,2002,3.0,10.0,30.0,30.0,,,47.0
177,FI,6913,210.0,1998.0,7,1.0,10.0,2,1978,9.0,22.0,39.0,39.0,2500.0,2800.0,48.0
178,FI,6952,120.0,2005.0,3,1.0,10.0,1,1986,4.0,14.0,40.0,40.0,3600.0,4000.0,52.0
179,FI,6969,720.0,2004.0,8,1.0,11.0,2,1984,7.0,16.0,38.0,40.0,2240.0,2500.0,49.0
180,FI,6982,360.0,1986.0,7,1.0,,2,1968,10.0,16.0,37.0,40.0,3100.0,4000.0,43.0
181,FI,7007,120.0,1993.0,6,1.0,1.0,2,1974,5.0,12.0,30.0,32.0,,,70.0
182,FI,7029,420.0,1988.0,5,1.0,,1,1968,9.0,18.0,38.0,39.0,3500.0,3800.0,76.0
183,FI,7038,60.0,1984.0,6,1.0,,1,1964,3.0,10.0,40.0,40.0,,,102.0
184,FI,7053,120.0,1996.0,9,1.0,3.0,2,1976,12.0,16.0,24.0,30.0,2500.0,3000.0,41.0
185,FI,7156,180.0,1999.0,9,1.0,10.0,2,1980,9.0,16.0,40.0,40.0,3500.0,,56.0
186,FI,7187,660.0,2010.0,7,1.0,,2,1993,9.0,16.0,39.0,39.0,2600.0,3000.0,46.0
187,FI,7222,540.0,2006.0,3,1.0,12.0,1,1986,12.0,18.0,55.0,55.0,95000.0,60000.0,58.0
188,FI,7260,30.0,1964.0,6,1.0,1.0,2,1947,3.0,10.0,20.0,20.0,,,47.0
189,FI,7268,120.0,2003.0,7,1.0,3.0,1,1986,9.0,17.0,35.0,38.0,2200.0,,45.0
190,FI,7451,120.0,2007.0,7,1.0,3.0,2,1991,3.0,12.0,38.0,38.0,,,48.0
191,FI,7478,120.0,0.0,7,3.0,,1,1998,5.0,12.0,40.0,45.0,,,58.0
192,FI,7524,120.0,1996.0,7,1.0,1.0,1,1976,12.0,18.0,37.0,37.0,3000.0,3200.0,79.0
193,FI,7534,90.0,1991.0,7,1.0,1.0,2,1971,6.0,14.0,39.0,39.0,2100.0,3000.0,51.0
194,FI,7565,180.0,2006.0,2,1.0,8.0,1,1987,5.0,12.0,40.0,40.0,2500.0,3000.0,46.0
195,FI,7571,30.0,1966.0,6,1.0,1.0,1,1943,8.0,17.0,60.0,60.0,,,50.0
196,FI,7575,60.0,1975.0,7,1.0,11.0,2,1959,9.0,12.0,,30.0,2300.0,,
197,FI,7665,60.0,1970.0,6,1.0,,1,1953,8.0,13.0,10.0,12.0,,,66.0
198,FI,7829,60.0,1968.0,8,1.0,1.0,2,1947,12.0,19.0,10.0,10.0,,,89.0
199,FI,7830,210.0,2009.0,8,1.0,,1,1989,5.0,15.0,40.0,40.0,2500.0,,44.0
200,FI,7911,60.0,1980.0,7,1.0,11.0,1,1952,5.0,8.0,,30.0,,,
201,FI,7926,60.0,1949.0,8,1.0,,2,1938,3.0,15.0,37.0,37.0,,,59.0
202,FI,7960,30.0,1973.0,7,1.0,,1,1950,5.0,11.0,40.0,40.0,,,47.0
203,FI,7990,150.0,1998.0,6,1.0,10.0,2,1974,5.0,14.0,20.0,20.0,,,
204,FI,7998,360.0,1996.0,7,1.0,3.0,2,1977,9.0,18.0,39.0,39.0,2540.0,3000.0,54.0
205,FI,8018,60.0,1958.0,9,1.0,1.0,2,1939,12.0,17.0,40.0,40.0,,,79.0
206,FI,8033,360.0,1982.0,9,1.0,1.0,2,1964,10.0,16.0,38.0,40.0,4200.0,4800.0,52.0
207,FI,8090,150.0,1985.0,6,1.0,11.0,2,1966,5.0,15.0,38.0,38.0,2600.0,3000.0,52.0
208,FI,8097,30.0,2000.0,5,2.0,,1,1964,5.0,11.0,10.0,10.0,14000.0,28000.0,55.0
209,FI,8101,,1982.0,8,1.0,3.0,1,1957,2.0,10.0,84.0,70.0,,,52.0
210,FI,8118,302.0,2003.0,8,1.0,3.0,1,1985,12.0,20.0,40.0,40.0,,,46.0
211,FI,8143,480.0,1973.0,8,1.0,4.0,2,1953,5.0,11.0,45.0,50.0,22000.0,,59.0
212,FI,8149,60.0,1986.0,7,1.0,10.0,2,1967,11.0,22.0,35.0,35.0,3500.0,4000.0,43.0
213,FI,8152,80.0,1983.0,8,1.0,3.0,1,1958,7.0,12.0,40.0,40.0,2400.0,3000.0,63.0
214,FI,8153,240.0,2017.0,8,3.0,,2,1999,3.0,12.0,12.0,12.0,,,50.0
215,FI,8274,540.0,1987.0,8,1.0,11.0,2,1968,7.0,18.0,38.0,30.0,8000.0,,39.0
216,FI,8292,,1970.0,8,1.0,4.0,2,1954,2.0,10.0,40.0,,,,54.0
217,FI,8420,183.0,1952.0,9,1.0,1.0,1,1933,12.0,17.0,,,,,79.0
218,FI,8444,150.0,1991.0,5,1.0,1.0,1,1973,5.0,12.0,38.0,50.0,6100.0,,71.0
219,FI,8549,30.0,1968.0,7,1.0,,1,1947,8.0,13.0,38.0,38.0,,,64.0
220,FI,8617,480.0,0.0,5,3.0,,2,2001,3.0,11.0,30.0,,,,52.0
221,FI,8651,210.0,1998.0,4,2.0,,1,1975,5.0,12.0,40.0,42.0,36000.0,50000.0,76.0
222,FI,8687,,1963.0,9,1.0,11.0,1,1936,2.0,8.0,40.0,42.0,,,59.0
223,FI,8696,10.0,2006.0,4,2.0,,1,1985,5.0,12.0,50.0,50.0,2300.0,2700.0,51.0
224,FI,8736,150.0,1983.0,5,1.0,,1,1961,10.0,16.0,40.0,45.0,5000.0,,61.0
225,FI,8775,300.0,1984.0,7,1.0,1.0,2,1964,10.0,20.0,36.0,36.0,2890.0,,58.0
226,FI,8786,,1970.0,5,1.0,3.0,2,1953,2.0,8.0,40.0,40.0,,,59.0
227,FI,8788,540.0,1998.0,6,2.0,,2,1982,11.0,17.0,38.0,40.0,48000.0,,35.0
228,FI,8790,120.0,2009.0,2,1.0,12.0,2,1988,4.0,12.0,38.0,38.0,2400.0,3000.0,88.0
229,FI,8826,120.0,1977.0,9,1.0,1.0,2,1964,12.0,14.0,40.0,40.0,4200.0,,55.0
230,FI,8830,600.0,2011.0,7,1.0,1.0,1,1992,12.0,17.0,38.0,60.0,98000.0,,47.0
231,FI,8902,600.0,1979.0,7,1.0,10.0,2,1960,12.0,20.0,37.0,42.0,2800.0,3800.0,52.0
232,FI,8933,60.0,1978.0,5,1.0,11.0,2,1961,5.0,15.0,36.0,36.0,2500.0,3000.0,53.0
233,FI,8935,240.0,1976.0,9,1.0,4.0,1,1955,8.0,15.0,,40.0,,,56.0
234,FI,8945,180.0,2007.0,7,1.0,,1,1991,6.0,14.0,38.0,38.0,2730.0,,41.0
235,FI,8961,120.0,1965.0,8,1.0,3.0,2,1948,3.0,12.0,35.0,35.0,,,58.0
236,FI,8970,180.0,2007.0,10,1.0,,1,1984,10.0,20.0,38.0,36.0,5000.0,,58.0
237,FI,8987,30.0,1980.0,9,1.0,,2,1960,10.0,18.0,38.0,40.0,3354.0,4500.0,54.0
238,FI,9036,180.0,2011.0,7,1.0,12.0,2,1992,5.0,12.0,38.0,40.0,,,50.0
239,FI,9039,,1961.0,8,2.0,,1,1945,5.0,12.0,12.0,40.0,700.0,,50.0
240,FI,9054,600.0,2000.0,8,1.0,3.0,2,1980,5.0,14.0,38.0,38.0,1900.0,2300.0,67.0
241,FI,9066,60.0,1963.0,9,2.0,,1,1943,7.0,7.0,,,,,84.0
242,FI,9070,,1949.0,5,1.0,,2,1933,5.0,10.0,40.0,40.0,,,91.0
243,FI,9097,30.0,1979.0,8,1.0,11.0,1,1950,3.0,12.0,40.0,40.0,,,36.0
244,FI,9122,150.0,2016.0,8,1.0,3.0,2,1997,4.0,13.0,25.0,25.0,1700.0,,59.0
245,FI,9150,240.0,1982.0,7,1.0,10.0,1,1962,7.0,13.0,38.0,40.0,,4500.0,44.0
246,FI,9179,120.0,2004.0,8,1.0,,2,1985,5.0,15.0,30.0,30.0,1900.0,3000.0,48.0
247,FI,9258,150.0,2006.0,6,2.0,,2,1990,4.0,13.0,38.0,40.0,2400.0,,48.0
248,FI,9298,,1980.0,8,2.0,,2,1945,5.0,10.0,38.0,38.0,,,53.0
249,FI,9386,120.0,1984.0,8,2.0,,1,1961,7.0,15.0,40.0,60.0,,,41.0
250,FI,9443,60.0,1969.0,8,1.0,3.0,2,1947,8.0,17.0,38.0,38.0,,,60.0
251,FI,9497,420.0,1981.0,7,1.0,3.0,2,1960,12.0,25.0,38.0,40.0,5500.0,,
252,FI,9576,5.0,1965.0,8,1.0,5.0,1,1947,3.0,8.0,40.0,40.0,,,50.0
